model_number,marginal_log_mean,conditional_log_mean,marginal_mean_ll,conditional_mean_ll,marginal_var_ll,conditional_var_ll
1.0000000000e+00,-1.4233757754e+01,-1.4017343941e+01,-1.4260421237e+01,-1.4105744376e+01,5.4421938015e-02,2.2701145356e-01
1.0000000000e+00,-1.6144498182e+01,-1.6009644824e+01,-1.6158100981e+01,-1.6067488050e+01,2.7835224690e-02,1.4897061694e-01
1.0000000000e+00,-1.4199641051e+01,-1.4063188886e+01,-1.4218504659e+01,-1.4126260996e+01,3.8018490689e-02,1.5319957396e-01
1.0000000000e+00,-1.7340286682e+01,-1.6572006286e+01,-1.7587983495e+01,-1.7024484971e+01,7.1436903859e-01,1.3085509809e+00
1.0000000000e+00,-1.8277040645e+01,-1.8132083153e+01,-1.8519733063e+01,-1.8411392567e+01,6.8409937359e-01,7.9809422679e-01
1.0000000000e+00,-1.6390975581e+01,-1.5807262729e+01,-1.6736533578e+01,-1.6311714623e+01,1.0601755465e+00,1.5131279899e+00
1.0000000000e+00,-1.4294849710e+01,-1.4162397286e+01,-1.4308353188e+01,-1.4218845490e+01,2.7219488896e-02,1.3686535929e-01
1.0000000000e+00,-1.8388474310e+01,-1.8014165906e+01,-1.8456351705e+01,-1.8172974350e+01,1.3806796187e-01,4.1464208822e-01
1.0000000000e+00,-1.7355905407e+01,-1.6750761805e+01,-1.7429693654e+01,-1.6964808278e+01,1.5695951424e-01,6.0762480602e-01
1.0000000000e+00,-1.6300673690e+01,-1.5356598718e+01,-1.6402326534e+01,-1.5698834550e+01,2.2188296530e-01,9.6371603163e-01
1.0000000000e+00,-1.5919020752e+01,-1.5366743045e+01,-1.6271916250e+01,-1.5879037662e+01,1.0791099793e+00,1.5335661436e+00
1.0000000000e+00,-1.9579021516e+01,-1.9311406708e+01,-1.9838514298e+01,-1.9620962266e+01,7.0535046586e-01,8.7459412096e-01
1.0000000000e+00,-1.6516479229e+01,-1.6317583458e+01,-1.6550274772e+01,-1.6408727589e+01,6.9943737686e-02,2.3538581377e-01
1.0000000000e+00,-1.6584943298e+01,-1.6294801091e+01,-1.6914852531e+01,-1.6686171220e+01,1.0408151752e+00,1.2005524355e+00
1.0000000000e+00,-1.5613617393e+01,-1.5416299161e+01,-1.6079215198e+01,-1.5914843010e+01,1.5060116628e+00,1.5950260442e+00
1.0000000000e+00,-1.7029958467e+01,-1.6539256372e+01,-1.7274769491e+01,-1.6930751148e+01,7.9868332780e-01,1.2427500547e+00
1.0000000000e+00,-1.4574532439e+01,-1.4444277881e+01,-1.4586825358e+01,-1.4499790632e+01,2.4819842818e-02,1.3832587818e-01
1.0000000000e+00,-1.6244524226e+01,-1.5048311581e+01,-1.6392513438e+01,-1.5499227363e+01,3.2867972101e-01,1.2931151143e+00
1.0000000000e+00,-1.6061767232e+01,-1.5796117466e+01,-1.6081708563e+01,-1.5885312551e+01,4.1119907250e-02,2.4674764864e-01
1.0000000000e+00,-1.6155371172e+01,-1.5536240841e+01,-1.6223745097e+01,-1.5758223393e+01,1.4371912263e-01,6.1743072758e-01
1.0000000000e+00,-1.6692969900e+01,-1.6425321796e+01,-1.6712822420e+01,-1.6516802505e+01,4.2543184856e-02,2.5407773242e-01
1.0000000000e+00,-1.4690996565e+01,-1.4408588866e+01,-1.4871407542e+01,-1.4656671324e+01,5.5461472622e-01,7.3341439612e-01
1.0000000000e+00,-1.8805435559e+01,-1.8637192643e+01,-1.9130515101e+01,-1.8988494811e+01,1.0451717785e+00,1.1126390519e+00
2.0000000000e+00,-7.7239554699e+00,-7.5111945448e+00,-7.8963730849e+00,-7.7372977329e+00,5.4107390269e-01,6.8279315223e-01
2.0000000000e+00,-7.8417818545e+00,-7.7156878990e+00,-7.9442891492e+00,-7.8605764094e+00,2.2453912550e-01,3.4244798285e-01
2.0000000000e+00,-1.0507004281e+01,-1.0404306278e+01,-1.0567587984e+01,-1.0497946234e+01,1.2975378370e-01,2.1795837027e-01
2.0000000000e+00,-8.9150055813e+00,-8.7514464483e+00,-8.9482106334e+00,-8.8399400134e+00,7.0446741961e-02,2.2448430408e-01
2.0000000000e+00,-7.5048209342e+00,-7.4071215786e+00,-7.5208553736e+00,-7.4584213266e+00,3.3052420349e-02,1.2440421139e-01
2.0000000000e+00,-7.7324725575e+00,-7.5441067295e+00,-7.9088775895e+00,-7.7675693350e+00,5.5170630759e-01,6.7392444177e-01
2.0000000000e+00,-7.6675173770e+00,-7.4107491646e+00,-7.7126721189e+00,-7.5260949624e+00,9.3870105767e-02,2.8811033128e-01
2.0000000000e+00,-8.3977371213e+00,-8.1382684559e+00,-8.7288455958e+00,-8.5342082036e+00,1.0314267263e+00,1.1989392503e+00
2.0000000000e+00,-8.0139450977e+00,-7.6483977805e+00,-8.0801319622e+00,-7.8194497905e+00,1.4540451044e-01,4.5542643382e-01
2.0000000000e+00,-7.2553834003e+00,-7.1280458433e+00,-7.2880017005e+00,-7.2048257932e+00,6.9913486148e-02,1.8649344676e-01
2.0000000000e+00,-9.4006452704e+00,-9.3029433955e+00,-9.4056900724e+00,-9.3402326700e+00,1.0213374253e-02,9.8021182477e-02
2.0000000000e+00,-1.0555643387e+01,-1.0421936432e+01,-1.0789277821e+01,-1.0694765496e+01,6.6790405168e-01,7.7351802078e-01
2.0000000000e+00,-8.5300110880e+00,-8.3154143218e+00,-8.7133662685e+00,-8.5558372327e+00,5.5623442052e-01,7.1597564236e-01
2.0000000000e+00,-8.1379798808e+00,-7.8334155445e+00,-8.1879895735e+00,-7.9702009683e+00,1.0752908745e-01,3.5796475726e-01
2.0000000000e+00,-9.8195914814e+00,-9.4798505697e+00,-1.0041310746e+01,-9.7803726369e+00,4.8330723624e-01,7.3951787660e-01
2.0000000000e+00,-8.0324591391e+00,-7.5306092685e+00,-8.2508655418e+00,-7.8860983909e+00,6.4706780665e-01,1.0314680990e+00
2.0000000000e+00,-7.9744094887e+00,-7.7349172046e+00,-8.1639504969e+00,-7.9861055884e+00,5.6178838933e-01,7.2695451186e-01
2.0000000000e+00,-1.0665055289e+01,-9.8248432598e+00,-1.0951644908e+01,-1.0338095244e+01,7.8140500840e-01,1.4603157574e+00
2.0000000000e+00,-1.3883641230e+01,-1.3587855837e+01,-1.4110602413e+01,-1.3901780810e+01,5.0922921615e-01,7.4978746770e-01
2.0000000000e+00,-7.4551572162e+00,-7.3101601659e+00,-7.4714471358e+00,-7.3752719634e+00,3.3313644854e-02,1.6564410413e-01
2.0000000000e+00,-8.6486248166e+00,-8.4562278314e+00,-8.6979817878e+00,-8.5644843880e+00,1.0720916584e-01,2.6868834044e-01
2.0000000000e+00,-8.4264591098e+00,-8.3220300907e+00,-8.4851648038e+00,-8.4160958517e+00,1.2878377246e-01,2.2346154976e-01
2.0000000000e+00,-7.6594279298e+00,-7.3780322579e+00,-7.8442332726e+00,-7.6368938540e+00,5.5154494118e-01,7.5911451799e-01
2.0000000000e+00,-1.0051646490e+01,-8.7431298489e+00,-1.0211107980e+01,-9.2678125747e+00,3.5151094634e-01,1.4375209004e+00
2.0000000000e+00,-1.0506420555e+01,-9.9325163048e+00,-1.0888914119e+01,-1.0487180002e+01,1.1891226337e+00,1.6353909010e+00
2.0000000000e+00,-7.6088499059e+00,-7.5035257815e+00,-7.6184748267e+00,-7.5474421544e+00,1.9544638082e-02,1.0876828773e-01
2.0000000000e+00,-1.0224517701e+01,-9.7890102199e+00,-1.0429139459e+01,-1.0122930298e+01,4.4972262210e-01,7.9970035506e-01
2.0000000000e+00,-1.3762275776e+01,-1.2052524036e+01,-1.4039675969e+01,-1.2797544026e+01,6.1136397589e-01,2.0894622187e+00
2.0000000000e+00,-8.1491649757e+00,-7.8670131001e+00,-8.5238115998e+00,-8.3048491932e+00,1.1691888038e+00,1.3498932503e+00
2.0000000000e+00,-1.1867413072e+01,-1.1680604589e+01,-1.2361510118e+01,-1.2236552164e+01,1.0500185364e+00,1.2063090193e+00
2.0000000000e+00,-1.1776977980e+01,-1.1608685351e+01,-1.1830585953e+01,-1.1709698829e+01,1.1126152742e-01,2.4751081728e-01
2.0000000000e+00,-8.1700142523e+00,-7.8568664853e+00,-8.2180939436e+00,-8.0081791984e+00,1.0293082441e-01,3.8867954610e-01
2.0000000000e+00,-8.8814600839e+00,-8.7439659244e+00,-8.8979996333e+00,-8.7994915255e+00,3.4180138136e-02,1.4284941491e-01
2.0000000000e+00,-8.6714849446e+00,-8.5580899612e+00,-8.8248734520e+00,-8.7465297992e+00,3.3420776851e-01,4.3080925534e-01
2.0000000000e+00,-1.0453151450e+01,-9.8292073948e+00,-1.0660613602e+01,-1.0179730626e+01,4.2429132690e-01,9.1017009654e-01
2.0000000000e+00,-9.2709365169e+00,-8.6551190445e+00,-9.3633587128e+00,-8.9170969497e+00,1.9790978273e-01,7.0588062366e-01
2.0000000000e+00,-9.5128954634e+00,-9.1510563445e+00,-9.5465498272e+00,-9.2863455929e+00,7.0419782237e-02,3.6228075572e-01
2.0000000000e+00,-7.6943193842e+00,-7.5965435613e+00,-7.7023737996e+00,-7.6368110117e+00,1.6217304651e-02,9.8582710812e-02
2.0000000000e+00,-9.3808844510e+00,-9.2090809047e+00,-9.4034092373e+00,-9.2823255545e+00,4.7051262038e-02,1.8566796550e-01
2.0000000000e+00,-9.5504052801e+00,-9.4066480930e+00,-9.7372996250e+00,-9.6301630474e+00,5.6696717120e-01,6.7524961661e-01
2.0000000000e+00,-9.9495304988e+00,-9.8449154308e+00,-9.9626692294e+00,-9.8895651793e+00,2.6617507154e-02,1.1091889880e-01
2.0000000000e+00,-9.1751084917e+00,-9.0131446240e+00,-9.2066916449e+00,-9.0899233196e+00,6.3757209649e-02,1.8887816472e-01
2.0000000000e+00,-7.9637705051e+00,-7.8618673985e+00,-7.9909442943e+00,-7.9206084509e+00,5.5577212330e-02,1.3621094211e-01
2.0000000000e+00,-1.2477909256e+01,-1.2072854089e+01,-1.2576003197e+01,-1.2269087092e+01,2.0818165091e-01,5.2193814603e-01
2.0000000000e+00,-1.0751646615e+01,-1.0248160034e+01,-1.0815049299e+01,-1.0438700192e+01,1.3436529744e-01,5.2069492556e-01
2.0000000000e+00,-8.3857076518e+00,-7.9675941584e+00,-8.7267085706e+00,-8.4303334956e+00,1.0636460671e+00,1.3798575082e+00
2.0000000000e+00,-1.2304967209e+01,-1.1890355643e+01,-1.2513140562e+01,-1.2205731123e+01,6.2102432217e-01,9.2455426525e-01
2.0000000000e+00,-1.2145107146e+01,-1.1783661024e+01,-1.2192827067e+01,-1.1928039066e+01,1.0052334005e-01,3.8732013233e-01
2.0000000000e+00,-1.0566457669e+01,-9.6794760423e+00,-1.0656241009e+01,-1.0015182319e+01,1.9297316275e-01,9.2612328749e-01
2.0000000000e+00,-8.4661131176e+00,-8.3316503429e+00,-8.6301496778e+00,-8.5297251775e+00,5.2641368632e-01,6.1556050984e-01
2.0000000000e+00,-9.5505926514e+00,-8.3794291124e+00,-9.6818569652e+00,-8.8409490484e+00,2.8771491822e-01,1.2431801008e+00
2.0000000000e+00,-7.4595665223e+00,-7.2354185460e+00,-7.4915321033e+00,-7.3289182553e+00,6.6350458101e-02,2.4045454982e-01
2.0000000000e+00,-9.6706710091e+00,-9.4643271833e+00,-9.7374558206e+00,-9.5878773024e+00,1.3244945779e-01,3.0282654127e-01
2.0000000000e+00,-8.1327028051e+00,-8.0125741857e+00,-8.1523157968e+00,-8.0691195615e+00,3.9340956145e-02,1.3438997658e-01
2.0000000000e+00,-7.7342139805e+00,-7.6145580208e+00,-7.7421922581e+00,-7.6624266224e+00,1.6243173931e-02,1.2374524107e-01
2.0000000000e+00,-1.2358764894e+01,-1.1303801974e+01,-1.2701232911e+01,-1.1936270466e+01,8.8417402579e-01,1.7925237586e+00
2.0000000000e+00,-1.0718973882e+01,-1.0363860679e+01,-1.0763852061e+01,-1.0500086293e+01,9.5979999608e-02,3.6254578771e-01
2.0000000000e+00,-8.4947362239e+00,-8.3957593496e+00,-8.5055291878e+00,-8.4388064185e+00,2.1813017192e-02,1.0771352960e-01
2.0000000000e+00,-9.7376245762e+00,-9.5327545562e+00,-9.9245169176e+00,-9.7686484745e+00,5.8610788403e-01,7.1532793378e-01
2.0000000000e+00,-9.0476839870e+00,-8.9235616281e+00,-9.0614499038e+00,-8.9747037013e+00,2.8045266879e-02,1.3040761407e-01
2.0000000000e+00,-9.2749818971e+00,-8.6396248234e+00,-9.4982206210e+00,-9.0403343468e+00,6.4993067542e-01,1.1443469342e+00
2.0000000000e+00,-8.3428256177e+00,-8.2063179294e+00,-8.3520768650e+00,-8.2569976168e+00,1.8838836172e-02,1.3057896621e-01
2.0000000000e+00,-8.9045377473e+00,-8.3231605743e+00,-9.1032641251e+00,-8.6891696436e+00,5.8114840620e-01,1.0533824787e+00
2.0000000000e+00,-8.4361318118e+00,-8.3205357567e+00,-8.6026740378e+00,-8.5133216101e+00,5.3673002475e-01,6.0219543112e-01
2.0000000000e+00,-9.0065170058e+00,-8.8447241689e+00,-9.0283307280e+00,-8.9140967306e+00,4.3984124079e-02,1.7902167494e-01
2.0000000000e+00,-7.4030228331e+00,-7.1228948209e+00,-7.4456723205e+00,-7.2464393371e+00,8.7943333038e-02,3.2494598070e-01
2.0000000000e+00,-1.0504489852e+01,-1.0394255089e+01,-1.0516141666e+01,-1.0440633628e+01,2.3620776811e-02,1.1942056873e-01
2.0000000000e+00,-8.8803307958e+00,-8.6782167216e+00,-9.0791049364e+00,-8.9294652638e+00,5.9125342261e-01,7.3880574808e-01
2.0000000000e+00,-9.3120167867e+00,-9.0695159560e+00,-9.3586267282e+00,-9.1833369301e+00,9.9202146301e-02,2.9265777125e-01
2.0000000000e+00,-7.2197618428e+00,-6.9973095613e+00,-7.2536458357e+00,-7.0967585143e+00,6.9474529919e-02,2.5494180439e-01
2.0000000000e+00,-1.2627895057e+01,-1.2436521416e+01,-1.2685090744e+01,-1.2549070261e+01,1.1621722021e-01,2.8141627572e-01
2.0000000000e+00,-8.0543654964e+00,-7.8708281150e+00,-8.0891854542e+00,-7.9573646084e+00,7.1029140232e-02,2.1493697443e-01
2.0000000000e+00,-9.0581490426e+00,-8.9337739077e+00,-9.2283451398e+00,-9.1363970557e+00,5.4142509839e-01,6.2754284668e-01
2.0000000000e+00,-7.7239673209e+00,-7.4548169330e+00,-7.9001533652e+00,-7.7074533247e+00,5.5323035185e-01,7.5914083011e-01
2.0000000000e+00,-9.0848772881e+00,-8.9473906244e+00,-9.2547075125e+00,-9.1477166397e+00,5.3862216090e-01,6.2467780293e-01
2.0000000000e+00,-7.9127553096e+00,-7.7252271514e+00,-7.9440971508e+00,-7.8135940447e+00,6.5094553358e-02,2.2721621961e-01
2.0000000000e+00,-1.0922929315e+01,-1.0793318567e+01,-1.0951762944e+01,-1.0860691245e+01,5.8764652743e-02,1.6498684042e-01
2.0000000000e+00,-9.6360135503e+00,-9.3532046680e+00,-9.6918389530e+00,-9.4822283600e+00,1.1530591555e-01,3.3328151405e-01
2.0000000000e+00,-9.5264924386e+00,-8.7053863101e+00,-9.6161526333e+00,-9.0222348311e+00,1.9431234398e-01,8.5679598081e-01
2.0000000000e+00,-7.2387820132e+00,-7.0996758647e+00,-7.2739207505e+00,-7.1794170753e+00,7.2081650844e-02,1.9646673683e-01
2.0000000000e+00,-9.6634390696e+00,-8.4616390883e+00,-9.8321864208e+00,-8.9417178166e+00,3.6401356007e-01,1.3119268232e+00
2.0000000000e+00,-9.2819807624e+00,-9.0403212981e+00,-9.3080531644e+00,-9.1345699646e+00,5.4544836292e-02,2.4768727682e-01
2.0000000000e+00,-7.4061095494e+00,-7.2911879142e+00,-7.4156436384e+00,-7.3344264502e+00,1.9262375836e-02,1.0672126163e-01
2.0000000000e+00,-6.9779251216e+00,-6.7146174214e+00,-7.0058227854e+00,-6.8162735479e+00,5.7912238926e-02,2.6091107506e-01
2.0000000000e+00,-1.0742343448e+01,-1.0483518385e+01,-1.0770251959e+01,-1.0579522663e+01,5.7235244345e-02,2.5420832400e-01
2.0000000000e+00,-7.1696006208e+00,-7.0314589152e+00,-7.2197745963e+00,-7.1257014754e+00,1.0643473968e-01,2.2832449111e-01
2.0000000000e+00,-1.0668452652e+01,-1.0573519264e+01,-1.0756500326e+01,-1.0691568461e+01,1.8965212564e-01,2.7290758375e-01
2.0000000000e+00,-8.4805170541e+00,-8.3684428605e+00,-8.5086348779e+00,-8.4333847989e+00,5.6711918343e-02,1.5322997619e-01
2.0000000000e+00,-7.7106261355e+00,-7.2959518782e+00,-7.7504391112e+00,-7.4520174134e+00,8.3478448373e-02,4.1159404262e-01
2.0000000000e+00,-8.4394602208e+00,-8.1863739085e+00,-8.4771436700e+00,-8.2977969156e+00,7.8559479783e-02,2.8989490976e-01
2.0000000000e+00,-8.0438114615e+00,-7.8611676406e+00,-8.0577379869e+00,-7.9315698131e+00,2.8838973755e-02,1.8334646381e-01
2.0000000000e+00,-7.5923255876e+00,-7.4897878229e+00,-7.6098980393e+00,-7.5406890506e+00,3.5649875037e-02,1.2077138538e-01
2.0000000000e+00,-8.8875379087e+00,-8.5408566689e+00,-9.0751467300e+00,-8.8212459619e+00,5.7315470621e-01,8.3002184082e-01
2.0000000000e+00,-8.1372705190e+00,-8.0250755118e+00,-8.1510196079e+00,-8.0748565447e+00,2.8467525461e-02,1.2571426583e-01
2.0000000000e+00,-8.6210213480e+00,-8.1372401140e+00,-8.6951727194e+00,-8.3515553457e+00,1.5048510755e-01,5.6461104942e-01
2.0000000000e+00,-9.9390814872e+00,-9.8303431582e+00,-9.9687930029e+00,-9.8973649103e+00,6.1386997873e-02,1.5996168389e-01
2.0000000000e+00,-1.0782330297e+01,-9.8915185146e+00,-1.0897631825e+01,-1.0250103946e+01,2.5360460618e-01,9.6435593880e-01
2.0000000000e+00,-1.3597745068e+01,-1.2021116096e+01,-1.3882440819e+01,-1.2736141328e+01,6.1926236494e-01,1.8811966259e+00
2.0000000000e+00,-8.0867348875e+00,-7.9893088697e+00,-8.0961124507e+00,-8.0319071840e+00,1.8812717030e-02,1.0746289556e-01
2.0000000000e+00,-8.5815144962e+00,-7.5780413279e+00,-8.7029062640e+00,-7.9732630663e+00,2.6218091453e-01,1.0719140139e+00
2.0000000000e+00,-8.3717678407e+00,-8.2400698045e+00,-8.3963283871e+00,-8.3099641439e+00,4.9644294175e-02,1.7379847237e-01
2.0000000000e+00,-9.1459901075e+00,-8.8276801802e+00,-9.3426101365e+00,-9.1146762315e+00,6.0467509319e-01,8.5756409369e-01
2.0000000000e+00,-9.5779679534e+00,-9.2569595613e+00,-9.6255799644e+00,-9.3863071070e+00,9.8401051334e-02,3.4471514320e-01
2.0000000000e+00,-7.6116697968e+00,-7.3773778845e+00,-7.6348560223e+00,-7.4660584252e+00,4.7961122260e-02,2.2729105509e-01
2.0000000000e+00,-7.6060285400e+00,-7.4594196839e+00,-7.6347475074e+00,-7.5300841133e+00,5.8608543082e-02,1.7534725101e-01
